file,bpm,key,tag_written,error
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 7/01 - Cleanin' Out My Closet.flac,99.4,Cm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 7/03 - Cleanin' Out My Closet (Instrumental).flac,99.4,Cm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 7/02 - Stimulate.flac,89.1,Gm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 9/02 - Lose Yourself (Instrumental).flac,172.3,Gm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 9/03 - Renegade.flac,112.3,G#m,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 9/01 - Lose Yourself.flac,172.3,Gm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 10/02 - Bump Heads.flac,184.6,Gm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 10/01 - Business.flac,95.7,Bbm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 10/03 - Business (Acappella).flac,95.7,Bbm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 11/01 - Wanksta (Eminem's Version).flac,107.7,Am,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 2/03 - Guilty Conscience (Acappella).flac,123.0,Dm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 2/01 - Guilty Conscience (Radio Version With Gunshots).flac,92.3,Dm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 2/02 - Guilty Conscience (Album Version).flac,92.3,Dm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 5/03 - Without Me (Acappella).flac,112.3,Bbm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 5/04 - Without Me (Instrumental).flac,112.3,Dm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 5/02 - The Way I Am (Danny Lohner Remix).flac,117.5,G#m,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 5/01 - Without Me (Album Version).flac,112.3,Dm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 4/03 - '97 Bonnie & Clyde.flac,92.3,Cm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 4/02 - Kids (Unedited Version).flac,92.3,D,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 4/01 - The Way I Am (Unedited Version).flac,117.5,Cm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 4/04 - Steve Berman.flac,107.7,Gm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 3/03 - The Real Slim Shady (Instrumental).flac,103.4,A,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 3/02 - Bad Influence.flac,89.1,Ab,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 3/04 - My Fault (Pizza Mix).flac,95.7,Fm,True,
Eminem/2003 - Eminem - International Singles [Box Set] [FLAC]/Disk 3/01 - The Real Slim Shady.flac,103.4,A,True,
Eminem/Eminem - Recovery [LP]/03. On Fire.flac,92.3,A,True,
Eminem/Eminem - Recovery [LP]/08. Seduction.flac,152.0,C#m,True,
Eminem/Eminem - Recovery [LP]/13. So Bad.flac,83.4,E,True,
Eminem/Eminem - Recovery [LP]/01. Cold Wind Blows.flac,161.5,Fm,True,
Eminem/Eminem - Recovery [LP]/02. Talkin' 2 Myself (feat. Kobe).flac,184.6,Bb,True,
Eminem/Eminem - Recovery [LP]/17. Untitled.flac,112.3,Bm,True,
Eminem/Eminem - Recovery [LP]/14. Almost Famous.flac,83.4,Gm,True,
Eminem/Eminem - Recovery [LP]/09. No Love (feat. Lil Wayne).flac,86.1,F#m,True,
Eminem/Eminem - Recovery [LP]/15. Love The Way You Lie (feat. Rihanna).flac,86.1,Dm,True,
Eminem/Eminem - Recovery [LP]/05. W.T.P..flac,95.7,Eb,True,
Eminem/Eminem - Recovery [LP]/06. Going Through Changes.flac,172.3,Gm,True,
Eminem/Eminem - Recovery [LP]/11. Cinderella Man.flac,86.1,Fm,True,
Eminem/Eminem - Recovery [LP]/04. Won't Back Down (feat. P!nk).flac,184.6,Bb,True,
Eminem/Eminem - Recovery [LP]/16. You're Never Over.flac,103.4,C#m,True,
Eminem/Eminem - Recovery [LP]/12. 25 To Life.flac,161.5,F#m,True,
Eminem/Eminem - Recovery [LP]/07. Not Afraid.flac,112.3,Am,True,
Eminem/Eminem - Recovery [LP]/10. Space Bound.flac,143.6,G,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/15 Eminem - Steve Berman (Skit).flac,107.7,B,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/30 Eminem - The Real Slim Shady (Live From Fuji Rock Festival, Japan + 2001).flac",103.4,Am,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/32 Eminem - Cleanin' Out My Closet (Instrumental).flac,99.4,Cm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/31 Eminem - Business (Instrumental).flac,95.7,Bbm,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/24 Eminem - Jimmy, Brian And Mike.flac",107.7,Ab,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/03 Eminem - Business.flac,95.7,Bbm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/07 Eminem - Soldier.flac,123.0,A,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/10 Eminem - Without Me.flac,112.3,Dm,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/25 Eminem - Freestyle #1 (Live From Tramps, New York + 1999).flac",107.7,D#m,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/18 Eminem - 'Till I Collapse.flac,172.3,B,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/06 Eminem - The Kiss (Skit).flac,95.7,F#m,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/27 Eminem - Freestyle #2 (Live From Tramps, New York + 1999).flac",117.5,Bbm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/22 Eminem - The Conspiracy Freestyle.flac,95.7,Cm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/14 Eminem - Hailie's Song.flac,80.7,Cm,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/29 Eminem - The Way I Am (Live From Fuji Rock Festival, Japan + 2001).flac",117.5,Cm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/17 Eminem - Say What You Say.flac,107.7,Bb,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/35 Eminem - Sing For The Moment (Instrumental).flac,161.5,Em,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/20 Eminem - Curtains Close.flac,99.4,F#m,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/02 Eminem - White America.flac,152.0,B,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/16 Eminem - When The Music Stops.flac,184.6,G#m,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/04 Eminem - Cleanin' Out My Closet.flac,99.4,Cm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/11 Eminem - Paul Rosenberg (Skit).flac,143.6,G#m,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/08 Eminem - Say Goodbye Hollywood.flac,95.7,Cm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/13 Eminem - Superman.flac,129.2,Ab,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/05 Eminem - Square Dance.flac,161.5,G#m,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/23 Eminem - Bump Heads.flac,184.6,Gm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/19 Eminem - My Dad's Gone Crazy.flac,89.1,Fm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/21 Eminem - Stimulate.flac,89.1,Gm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/37 Eminem - Say What You Say (Instrumental).flac,123.0,Bb,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/26 Eminem - Brain Damage (Live From Tramps, New York + 1999).flac",95.7,Gm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/01 Eminem - Curtains Up (Skit).flac,80.7,B,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/33 Eminem - Square Dance (Instrumental).flac,83.4,G#m,True,
"Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/28 Eminem - Just Don't Give A Fuck (Live From Tramps, New York + 1999).flac",103.4,Bbm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/38 Eminem - 'Till I Collapse (Instrumental).flac,86.1,G#m,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/36 Eminem - Superman (Instrumental).flac,129.2,Ab,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/09 Eminem - Drips.flac,83.4,Dm,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/12 Eminem - Sing For The Moment.flac,161.5,Em,True,
Eminem/[2022] The Eminem Show (Expanded 20th anniversary Edition)/34 Eminem - Without Me (Instrumental).flac,112.3,Dm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/07 - Tonya (skit).flac,103.4,Bm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/14 - Must Be the Ganja.flac,172.3,Em,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/19 - Steve Berman (skit).flac,107.7,C#m,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/05 - Bagpipes from Baghdad.flac,92.3,Am,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/16 - Déjà vu.flac,86.1,Fm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/10 - Medicine Ball.flac,117.5,Em,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/01 - Dr. West (skit).flac,117.5,Ab,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/08 - Same Song & Dance.flac,107.7,Bm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/03 - My Mom.flac,92.3,Em,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/17 - Beautiful.flac,129.2,Em,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/02 - 3 a.m..flac,152.0,Cm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/13 - Old Time's Sake.flac,89.1,F#m,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/15 - Mr. Mathers (skit).flac,112.3,Fm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/09 - We Made You.flac,112.3,Dm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/12 - Stay Wide Awake.flac,152.0,Bm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/20 - Underground.flac,117.5,F#m,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/18 - Crack a Bottle.flac,83.4,G#m,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/04 - Insane.flac,103.4,Cm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/11 - Paul (skit).flac,198.8,Cm,True,
Eminem/Eminem - Relapse (2009) {B0012863-02} [FLAC]/06 - Hello.flac,95.7,Bm,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/B2. Eminem - Come On In 2003.flac,184.6,Gm,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/B1. Eminem - Bully 2003.flac,143.6,Bbm,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/B3. Eminem - Edoe Rae Me 2003.flac,99.4,Cm,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/A1. Eminem - Monkey See Monkey Do.flac,89.1,Gm,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/A2. Eminem - We Are Americans.flac,117.5,G#m,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/A4. Eminem - Can I Bitch 2003.flac,107.7,Am,True,
Eminem/Eminem - Straight From The Lab [EME18] [2003]/A3. Eminem - I Love You More.flac,123.0,G#m,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/B2 - Legacy.flac,112.3,Gm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/C1 - Rap God.flac,152.0,Dm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/A2 - Parking Lot (skit).flac,143.6,Dm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/B3 - Asshole.flac,117.5,Em,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/A3 - Rhyme or Reason.flac,117.5,Cm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/A4 - So Much Better.flac,86.1,C,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/B1 - Survival.flac,89.1,Dm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/D3 - Headlights.flac,152.0,Db,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/B4 - Berzerk.flac,95.7,C#m,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/D4 - Evil Twin.flac,83.4,Fm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/C2 - Brainless.flac,172.3,Cm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/C4 - The Monster.flac,112.3,D#m,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/C3 - Stronger Than I Was.flac,123.0,Bm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/D1 - So Far....flac,99.4,Bm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/D2 - Love Game.flac,107.7,Gm,True,
Eminem/Eminem - The Marshall Mathers LP 2 (2xLP 180g Vinyl) [FLAC 24bit 96kHz]/A1 - Bad Guy.flac,161.5,Cm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/C2 Em Calls Paul (Skit).flac,112.3,F#m,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/B5 Rain Man.flac,89.1,Cm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/D5 Encore.flac,89.1,Dm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/C5 Spend Some Time.flac,83.4,Dm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/D6 (Curtains).flac,129.2,Am,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/A4 Yellow Brick Road.flac,112.3,Eb,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/B2 Puke.flac,83.4,Fm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/A5 Like Toy Soldiers.flac,112.3,G#m,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/A2 Evil Deeds.flac,76.0,Fm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/A1 Curtains Up.flac,123.0,G#m,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/C1 Big Weenie.flac,86.1,Am,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/B4 Paul (Skit).flac,129.2,Bbm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/C3 Just Lose It.flac,80.7,Dm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/D1 Mockingbird.flac,112.3,Fm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/D3 One Shot 2 Shot.flac,99.4,B,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/D2 Crazy in Love.flac,161.5,Cm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/D4 Final Thought.flac,99.4,Dm,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/B1 Mosh.flac,73.8,A,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/A3 Never Enough.flac,95.7,F#m,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/C4 Ass Like That.flac,152.0,Eb,True,
Eminem/Eminem - 2004 - Encore (Vinyl) [FLAC 96kHz 24bit]/B3 My 1st Single.flac,112.3,Fm,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/10-more_than_lights-pleasant_(band_version)-ftd.mp3,89.1,E,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/03-more_than_lights-look_around-ftd.mp3,172.3,F#,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/09-more_than_lights-be_with_you-ftd.mp3,103.4,B,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/11-more_than_lights-legacy_(band_version)-ftd.mp3,89.1,C,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/07-more_than_lights-think_summer-ftd.mp3,89.1,Ab,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/06-more_than_lights-everywhere_we_go-ftd.mp3,95.7,Bb,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/04-more_than_lights-without_a_home_feat._parallax-ftd.mp3,95.7,Bbm,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/08-more_than_lights-bring_the_heat-ftd.mp3,89.1,Am,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/02-more_than_lights-fireflies-ftd.mp3,95.7,Fm,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/05-more_than_lights-eyes_of_a_lady_feat._lucas_dix-ftd.mp3,172.3,Cm,True,
More_Than_Lights_(Kanser)-The_Electric_Prescription_For_All_Your_Funky_Illz-2009-FTD/01-more_than_lights-the_electric_prescription___-ftd.mp3,99.4,Fm,True,
Donny Hathaway/70s Collection/40 Jealous Guy.flac,,,,load: error 1650549857
Donny Hathaway/70s Collection/40 Jealous Guy_3.flac,,,,load: error 1650549857
Donny Hathaway/70s Collection/40 Jealous Guy_2.flac,,,,load: error 1650549857
Donny Hathaway/70s Collection/40 Jealous Guy_1.flac,,,,load: error 1650549857
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/03. Sly Johnson - Na Lingi Yo.flac,95.7,Bbm,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/05. Sly Johnson - Thinkaboutit.flac,99.4,F,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/09. Sly Johnson - Born To Love.flac,92.3,Dm,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/04. Sly Johnson - Dancewithme.flac,123.0,Em,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/10. Sly Johnson - One Wave.flac,123.0,B,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/01. Sly Johnson - Mister Johnson.flac,89.1,Fm,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/07. Sly Johnson - Into My Life.flac,86.1,Bb,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/06. Sly Johnson - I Love You.flac,123.0,E,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/02. Sly Johnson - Pli FО́.flac,86.1,Gm,True,
Sly Johnson - Mister Johnson (2026 Soul Funk RnB) [Flac 24-44]/08. Sly Johnson - Bun Dem.flac,89.1,D#m,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/08. Stop Snitching.flac,143.6,Bb,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/15. The End.flac,89.1,C,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/14. Don't Be Dumb _ Trip Baby.flac,117.5,Em,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/07. No Trespassing.flac,95.7,B,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/04. Stole Ya Flow.flac,161.5,Em,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/09. STFU.flac,68.0,F#m,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/11. Air Force (Black Demarco).flac,123.0,C#m,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/13. Robbery feat. Doechii.flac,99.4,C,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/16. Swat Team.flac,143.6,Bm,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/12. Whiskey (Release Me) feat. Damon Albarn & Westside Gunn.flac,73.8,Gm,True,
"A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/17. Fish N Steak (What It Is) feat. Tyler, the Creator.flac",129.2,B,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/03. Interrogation (Skit).flac,107.7,G#m,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/02. Helicopter.flac,89.1,G#m,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/10. Punk Rocky.flac,143.6,Fm,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/01. Order of Protection.flac,123.0,Gm,True,
A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/A$AP Rocky - Don't Be Dumb (FLAC)   16Bit 44.1kHz Rap  Hip-Hop  (2026)  Beats⭐/06. Playa.flac,152.0,G#m,True,
Nymano j’san/Chillhop Essentials Fall 2018/14 autumn breeze.mp3,89.1,F,True,
Subtronics/Subtronics - ANTIFRACTALS (2022) [FLAC]/04 - Take Flight (Kai Wachi Remix).flac,143.6,Gm,True,
Subtronics/Subtronics - ANTIFRACTALS (2022) [FLAC]/19 - Spacetime VIP (feat. NEVVE).flac,143.6,Fm,True,
Subtronics/Subtronics - ANTIFRACTALS (2022) [FLAC]/07 - Morning Coffee (feat. Sony) (Mr. Bill Remix).flac,83.4,Fm,True,
